Listing ID,Listing name,Final URL,Image URL,Price,City name,Property type,Listing type,Address,Description,Contextual keywords
1166508726,Vacant Land in Indio,https://bradschmett.com/listing-detail/1166508726/80394-Ave-48-31-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250704021304835132000000-o.jpg&w=1200&output=jpg&q=80,"$175,000",Indio,Vacant Land,For Sale,"80394 Ave 48 #31, Indio, CA 92201, CA",Experience luxury at RV L,Outdoor Resorts Country Club
1166514347,Vacant Land,https://bradschmett.com/listing-detail/1166514347/0-22nd-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1166514347.jpg,"$299,000",Desert Hot Springs,Vacant Land,For Sale,"0 22nd, Desert Hot Springs, CA 92241, CA",Seller Very Motivated! Un,
1166485526,Vacant Land,https://bradschmett.com/listing-detail/1166485526/0-Avenue-42nd-Bermuda-Dunes-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250703201754754488000000-o.jpg&w=1200&output=jpg&q=80,"$260,000",Bermuda Dunes,Vacant Land,For Sale,"0 Avenue 42nd, Bermuda Dunes, CA 92203, CA",Great opportunity to buil,
1166478600,1BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1166478600/500-E-Amado-RD-511-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250703153441793201000000-o.jpg&w=1200&output=jpg&q=80,"$272,000",Palm Springs,Condo,For Sale,"500 E Amado RD #511, Palm Springs, CA 92262, CA",Brand New Carpeting just ,Deauville; 736 sqft
1166472535,Vacant Land,https://bradschmett.com/listing-detail/1166472535/0-Skyline-Dr.-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1166472535.jpg,"$169,000",Desert Hot Springs,Vacant Land,For Sale,"0 Skyline Dr., Desert Hot Springs, CA 92282, CA",This property delivers lo,
1166398885,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1166398885/1041-Aberdeen-DR-Thermal-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250703004534282127000000-o.jpg&w=1200&output=jpg&q=80,"$24,995",Thermal,Vacant Land,For Sale,"1041 Aberdeen DR, Thermal, CA 92274, CA","Lot for sale, it is locat",West Shores
1166398884,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1166398884/1042-Treasure-DR-Thermal-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250703004458709246000000-o.jpg&w=1200&output=jpg&q=80,"$24,995",Thermal,Vacant Land,For Sale,"1042 Treasure DR, Thermal, CA 92274, CA","Lot is clean, close to th",Desert Shores
1166348539,Vacant Land,https://bradschmett.com/listing-detail/1166348539/0-Palm-Drive-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1166348539.jpg,"$395,000",Desert Hot Springs,Vacant Land,For Sale,"0 Palm Drive, Desert Hot Springs, CA 92240, CA","Now offered at just $395,",
1166316694,4BR Single Family Home,https://bradschmett.com/listing-detail/1166316694/81908-Villa-Reale-DR-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260212173239800702000000-o.jpg&w=1200&output=jpg&q=80,"$639,900",Indio,Single Family Home,For Sale,"81908 Villa Reale DR, Indio, CA 92203, CA",Welcome to this beautiful,Palazzo; 2517 sqft
1166311365,Vacant Land,https://bradschmett.com/listing-detail/1166311365/0-Bankside-DR-Cathedral-City-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1166311365.jpg,"$229,000",Cathedral City,Vacant Land,For Sale,"0 Bankside DR, Cathedral City, CA 92234, CA",This 1/3 acre lot is loca,
1166264588,3BR Condo in Palm Desert,https://bradschmett.com/listing-detail/1166264588/38380-Crocus-LN-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250630205911450852000000-o.jpg&w=1200&output=jpg&q=80,"$489,000",Palm Desert,Condo,For Sale,"38380 Crocus LN, Palm Desert, CA 92211, CA",Price Reduced!!! Live the,Palm Valley Country Club; 1673 sqft
1166221029,Vacant Land,https://bradschmett.com/listing-detail/1166221029/2-Karen-Avenue-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250630012512992735000000-o.jpg&w=1200&output=jpg&q=80,"$24,900,000",Desert Hot Springs,Vacant Land,For Sale,"2 Karen Avenue, Desert Hot Springs, CA 92240, CA",Sunset Ridge Offers A Rar,
1166214290,5BR Single Family Home,https://bradschmett.com/listing-detail/1166214290/613-Indian-CV-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260221035421454063000000-o.jpg&w=1200&output=jpg&q=80,"$11,995,000",Palm Desert,Single Family Home,For Sale,"613 Indian CV, Palm Desert, CA 92260, CA",A private desert compound,Bighorn Golf Club; 12650 sqft
1166198613,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1166198613/2512-Sea-Nymph-AVE-Thermal-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20251029065358491802000000-o.jpg&w=1200&output=jpg&q=80,"$20,900",Thermal,Vacant Land,For Sale,"2512 Sea Nymph AVE, Thermal, CA 92274, CA",Spacious corner lot avail,Truckhaven
1166206266,Vacant Land,https://bradschmett.com/listing-detail/1166206266/16490-Angela-DR-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1166206266.jpg,"$30,000",Desert Hot Springs,Vacant Land,For Sale,"16490 Angela DR, Desert Hot Springs, CA 92240, CA",Great Residential Lot in ,
1166145252,Vacant Land,https://bradschmett.com/listing-detail/1166145252/0-Calle-Fundador-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250627173704182332000000-o.jpg&w=1200&output=jpg&q=80,"$99,000",Desert Hot Springs,Vacant Land,For Sale,"0 Calle Fundador, Desert Hot Springs, CA 92240, CA",Build Big Dreams with Big,
1166170503,Vacant Land,https://bradschmett.com/listing-detail/1166170503/0-Camino-Zangri-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1166170503.jpg,"$110,000",Desert Hot Springs,Vacant Land,For Sale,"0 Camino Zangri, Desert Hot Springs, CA 92241, CA",Discover breathtaking nat,--
1166079797,2BR Condo in Palm Desert,https://bradschmett.com/listing-detail/1166079797/265-Desert-Falls-DR-E-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250626181320021964000000-o.jpg&w=1200&output=jpg&q=80,"$399,000",Palm Desert,Condo,For Sale,"265 Desert Falls DR E, Palm Desert, CA 92211, CA",Welcome to this brightest,Desert Falls Country Club; 1330 sqft
1166011173,Vacant Land in La Quinta,https://bradschmett.com/listing-detail/1166011173/81610-Shackleton-WAY-La-Quinta-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250625163242355538000000-o.jpg&w=1200&output=jpg&q=80,"$4,950,000",La Quinta,Vacant Land,For Sale,"81610 Shackleton WAY, La Quinta, CA 92253, CA",Build your dream home on ,The Madison
1165831547,3BR Condo,https://bradschmett.com/listing-detail/1165831547/99-Kavenish-DR-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250624041549705344000000-o.jpg&w=1200&output=jpg&q=80,"$750,000",Rancho Mirage,Condo,For Sale,"99 Kavenish DR, Rancho Mirage, CA 92270, CA",Welcome to Rancho Mirage ,Rancho Mirage Country Club; 2324 sqft
1165819463,4BR Single Family Home,https://bradschmett.com/listing-detail/1165819463/47645-Calle-Diamante-Indio-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1165819463.jpg,"$699,000",Indio,Single Family Home,For Sale,"47645 Calle Diamante, Indio, CA 92201, CA",New Price Improvement wit,2408 sqft
1165818613,5BR Single Family Home,https://bradschmett.com/listing-detail/1165818613/79140-Fred-Waring-DR-Bermuda-Dunes-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1165818613.jpg,"$699,000",Bermuda Dunes,Single Family Home,For Sale,"79140 Fred Waring DR, Bermuda Dunes, CA 92203, CA",New Price Improvement wit,N; 2221 sqft
1165717412,Commercial in Indio,https://bradschmett.com/listing-detail/1165717412/80501-Avenue-48-141-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250622183936759025000000-o.jpg&w=1200&output=jpg&q=80,"$599,000",Indio,Commercial,For Sale,"80501 Avenue 48 #141, Indio, CA 92201, CA",: Lot 141 at Motorcoach C,Motorcoach Country Club; 517 sqft
1165655713,Vacant Land,https://bradschmett.com/listing-detail/1165655713/0-First-ST-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250617173827026013000000-o.jpg&w=1200&output=jpg&q=80,"$45,000",Desert Hot Springs,Vacant Land,For Sale,"0 First ST, Desert Hot Springs, CA 92240, CA",Don't miss the opportunit,
1165632980,Vacant Land,https://bradschmett.com/listing-detail/1165632980/12115-Turnberry-DR-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250620174734111150000000-o.jpg&w=1200&output=jpg&q=80,"$599,000",Rancho Mirage,Vacant Land,For Sale,"12115 Turnberry DR, Rancho Mirage, CA 92270, CA",Spectacular Over 1/2 Acre,Mission Hills Country Club
1165491880,3BR Manufactured Home,https://bradschmett.com/listing-detail/1165491880/64550-Pierson-BLVD-24-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1165491880.jpg,"$135,000",Desert Hot Springs,Manufactured Home,For Sale,"64550 Pierson BLVD #24, Desert Hot Springs, CA 92240, CA",Welcome to the beautiful ,952 sqft
1165405204,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1165405204/1165-China-Sea-AVE-Thermal-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20251029060305681251000000-o.jpg&w=1200&output=jpg&q=80,"$29,900",Thermal,Vacant Land,For Sale,"1165 China Sea AVE, Thermal, CA 92274, CA",Fantastic opportunity to ,
1165268646,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1165268646/2301-Sand-Flower-AVE-Thermal-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20251029053910852413000000-o.jpg&w=1200&output=jpg&q=80,"$18,990",Thermal,Vacant Land,For Sale,"2301 Sand Flower AVE, Thermal, CA 92274, CA",Fantastic opportunity to ,
1165410749,2BR Manufactured Home,https://bradschmett.com/listing-detail/1165410749/15500-Bubbling-Wells-RD-189-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1165410749.jpg,"$99,900",Desert Hot Springs,Manufactured Home,For Sale,"15500 Bubbling Wells RD #189, Desert Hot Springs, CA 92240, CA",Welcome to Hidden Springs,Hidden Springs; 1440 sqft
1165197865,3BR Manufactured Home,https://bradschmett.com/listing-detail/1165197865/85400-Ave-55-9-Thermal-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250616185516479989000000-o.jpg&w=1200&output=jpg&q=80,"$149,999",Thermal,Manufactured Home,For Sale,"85400 Ave 55 #9, Thermal, CA 92274, CA",3 bedroom 2 Bath double w,Thermal; 1200 sqft
1165211098,3BR Single Family Home,https://bradschmett.com/listing-detail/1165211098/2852-E-San-Angelo-RD-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1165211098.jpg,"$749,000",Palm Springs,Single Family Home,For Sale,"2852 E San Angelo RD, Palm Springs, CA 92262, CA",Introducing 2852 E San An,Desert Park Estates (33103); 1372 sqft
1165161256,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1165161256/2459-Sea-Bonita-AVE-Thermal-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1165161256.jpg,"$8,000",Thermal,Vacant Land,For Sale,"2459 Sea Bonita AVE, Thermal, CA 92274, CA",The address associated wi,Lot 03 Block 02 Tract 531 Fm 3 73
1165154077,3BR Single Family Home,https://bradschmett.com/listing-detail/1165154077/9735-Hoylake-RD-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250615050920002399000000-o.jpg&w=1200&output=jpg&q=80,"$479,000",Desert Hot Springs,Single Family Home,For Sale,"9735 Hoylake RD, Desert Hot Springs, CA 92240, CA",Amazing Value with Privat,Mission Lakes; 1636 sqft
1165149746,2BR Manufactured Home,https://bradschmett.com/listing-detail/1165149746/74711-Dillon-Rd-Spc-749-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250614232132093200000000-o.jpg&w=1200&output=jpg&q=80,"$72,000",Desert Hot Springs,Manufactured Home,For Sale,"74711 Dillon Rd Spc 749, Desert Hot Springs, CA 92241, CA","Bonus August, September A",650 sqft
1165118542,4BR Single Family Home,https://bradschmett.com/listing-detail/1165118542/1204-Shore-Garden-ST-Thermal-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250701130444981160000000-o.jpg&w=1200&output=jpg&q=80,"$185,000",Thermal,Single Family Home,For Sale,"1204 Shore Garden ST, Thermal, CA 92274, CA",Spacious 4 bedroom 2 bath,Vista Del Mar; 1400 sqft
1165118543,6BR Single Family Home,https://bradschmett.com/listing-detail/1165118543/61461-Goodwood-Dr-Thermal-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250613234154898985000000-o.jpg&w=1200&output=jpg&q=80,"$7,500,000",Thermal,Single Family Home,For Sale,"61461 Goodwood Dr, Thermal, CA 92274, CA",(Villa #71) Stunning Vill,Thermal; 11843 sqft
1165113339,Vacant Land,https://bradschmett.com/listing-detail/1165113339/1-Puesta-Del-Sol-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250613225241064656000000-o.jpg&w=1200&output=jpg&q=80,"$75,000",Desert Hot Springs,Vacant Land,For Sale,"1 Puesta Del Sol, Desert Hot Springs, CA 92240, CA",Great. lot at the top of ,Vista Del Valle
1165115585,Vacant Land,https://bradschmett.com/listing-detail/1165115585/1-Vac-Lot-Puesta-Del-Sol-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1165115585.jpg,"$75,000",Desert Hot Springs,Vacant Land,For Sale,"1 Vac Lot Puesta Del Sol, Desert Hot Springs, CA 92240, CA",Great. lot at the top of ,Vista Del Valle
1165030485,2BR Manufactured Home,https://bradschmett.com/listing-detail/1165030485/69801-Ramon-RD-237-Cathedral-City-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1165030485.jpg,"$169,900",Cathedral City,Manufactured Home,For Sale,"69801 Ramon RD #237, Cathedral City, CA 92234, CA",Don't miss this fantastic,Desert Shadows Rv Resort (33619)
1164742788,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1164742788/1974-Seaview-DR-Thermal-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1164742788.jpg,"$12,000",Thermal,Vacant Land,For Sale,"1974 Seaview DR, Thermal, CA 92274, CA",Beautiful Residential Vac,Salton Sea
1164465570,5BR Single Family Home,https://bradschmett.com/listing-detail/1164465570/2-Bravo-CT-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250606224930350721000000-o.jpg&w=1200&output=jpg&q=80,"$3,700,000",Rancho Mirage,Single Family Home,For Sale,"2 Bravo CT, Rancho Mirage, CA 92270, CA","Welcome to Bravo 7, locat",4888 sqft
1164439843,4BR Single Family Home,https://bradschmett.com/listing-detail/1164439843/80523-Anacapa-DR-Indio-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1164439843.jpg,"$626,900",Indio,Single Family Home,For Sale,"80523 Anacapa DR, Indio, CA 92201, CA",Laguna This gorgeous home,Northgate Crossing; 1934 sqft
1164394282,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1164394282/2431242-Balsa-Ave.-Thermal-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20251114194051723514000000-o.jpg&w=1200&output=jpg&q=80,"$60,000",Thermal,Vacant Land,For Sale,"2431242 Balsa Ave., Thermal, CA 92274, CA",,Thermal
1164394791,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1164394791/2431-242-Balsa-Ave.-Thermal-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1164394791.jpg,"$60,000",Thermal,Vacant Land,For Sale,"2431 & 242 Balsa Ave., Thermal, CA 92274, CA",,Thermal
1164357625,7BR Single Family Home,https://bradschmett.com/listing-detail/1164357625/32469-Navajo-Trail-TRL-Cathedral-City-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250604190759196739000000-o.jpg&w=1200&output=jpg&q=80,"$715,000",Cathedral City,Single Family Home,For Sale,"32469 Navajo Trail TRL, Cathedral City, CA 92235, CA",Recently remodeled home i,2426 sqft
1164384531,Commercial in Coachella,https://bradschmett.com/listing-detail/1164384531/86665-Avenue-54-Coachella-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1164384531.jpg,"$1,500,000",Coachella,Commercial,For Sale,"86665 Avenue 54, Coachella, CA 92236, CA",Industrial unit currently,
1164297355,1BR Condo in La Quinta,https://bradschmett.com/listing-detail/1164297355/50660-Santa-Rosa-PLZ-5-La-Quinta-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250603190014178461000000-o.jpg&w=1200&output=jpg&q=80,"$299,000",La Quinta,Condo,For Sale,"50660 Santa Rosa PLZ #5, La Quinta, CA 92253, CA",Situated within one of La,Casitas Las Rosas; 682 sqft
1164250393,Vacant Land,https://bradschmett.com/listing-detail/1164250393/114-Acres-Dillon-Moutain-View-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250604153158077891000000-o.jpg&w=1200&output=jpg&q=80,"$4,999,000",Desert Hot Springs,Vacant Land,For Sale,"114 Acres Dillon & Moutain View, Desert Hot Springs, CA 92241, CA",4 contiguous parcels in R,
1164250394,Vacant Land,https://bradschmett.com/listing-detail/1164250394/76-Acres-Palm-Dr-Varner-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250604153517105366000000-o.jpg&w=1200&output=jpg&q=80,"$4,900,000",Desert Hot Springs,Vacant Land,For Sale,"76 Acres Palm Dr & Varner, Desert Hot Springs, CA 92241, CA",South west corner of Palm,
1164255962,Vacant Land,https://bradschmett.com/listing-detail/1164255962/13800-Palm-DR-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1164255962.jpg,"$399,000",Desert Hot Springs,Vacant Land,For Sale,"13800 Palm DR, Desert Hot Springs, CA 92240, CA",Fantastic opportunity to ,Palm
1164214794,Vacant Land in Indio,https://bradschmett.com/listing-detail/1164214794/Jefferson-Street-ST-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250603215844078738000000-o.jpg&w=1200&output=jpg&q=80,"$310,000",Indio,Vacant Land,For Sale,"Jefferson Street ST, Indio, CA 92203, CA",An incredible opportunity,
1164215757,Vacant Land in Indio,https://bradschmett.com/listing-detail/1164215757/.-Jefferson-Street-ST-Indio-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1164215757.jpg,"$310,000",Indio,Vacant Land,For Sale,". Jefferson Street ST, Indio, CA 92203, CA",An incredible opportunity,Not Applicable-1
1164159776,3BR Manufactured Home,https://bradschmett.com/listing-detail/1164159776/15500-Bubbling-Wells-RD-219-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250603052436249696000000-o.jpg&w=1200&output=jpg&q=80,"$59,995",Desert Hot Springs,Manufactured Home,For Sale,"15500 Bubbling Wells RD #219, Desert Hot Springs, CA 92240, CA",Experience the peace and ,Hidden Springs; 660 sqft
1164118048,2BR Condo,https://bradschmett.com/listing-detail/1164118048/67356-S-Chimayo-DR-Cathedral-City-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250602174416623150000000-o.jpg&w=1200&output=jpg&q=80,"$329,950",Cathedral City,Condo,For Sale,"67356 S Chimayo DR, Cathedral City, CA 92234, CA",Welcome to your updated n,Desert Princess; 1212 sqft
1164102107,5BR Single Family Home,https://bradschmett.com/listing-detail/1164102107/4-Bravo-CT-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250602143602391035000000-o.jpg&w=1200&output=jpg&q=80,"$4,295,000",Rancho Mirage,Single Family Home,For Sale,"4 Bravo CT, Rancho Mirage, CA 92270, CA","Welcome to Bravo 7, locat",4824 sqft
1164022787,3BR Condo,https://bradschmett.com/listing-detail/1164022787/17-Toledo-DR-Rancho-Mirage-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1164022787.jpg,"$534,900",Rancho Mirage,Condo,For Sale,"17 Toledo DR, Rancho Mirage, CA 92270, CA",Nestled on a quiet cul-de,Rancho Las Palmas C.C. (32168); 1693 sqft
1163907785,Vacant Land,https://bradschmett.com/listing-detail/1163907785/0-Worsley-Rd-Gateway-Blvd-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250529185314279045000000-o.jpg&w=1200&output=jpg&q=80,"$200,000",Desert Hot Springs,Vacant Land,For Sale,"0 Worsley Rd & Gateway Blvd, Desert Hot Springs, CA 92240, CA",Easy access to property v,
1163937101,2BR Manufactured Home,https://bradschmett.com/listing-detail/1163937101/69801-Ramon-RD-90-Cathedral-City-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1163937101.jpg,"$175,900",Cathedral City,Manufactured Home,For Sale,"69801 Ramon RD #90, Cathedral City, CA 92234, CA",Don't miss this fantastic,Desert Shadows Rv Resort (33619); 600 sqft
1163896806,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1163896806/794-Hilo-AVE-Thermal-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1163896806.jpg,"$60,000",Thermal,Vacant Land,For Sale,"794 Hilo AVE, Thermal, CA 92274, CA",?? Affordable Desert Livi,Vista Santa Rosa (31601)
1163620695,3BR Single Family Home,https://bradschmett.com/listing-detail/1163620695/3087-N-Biskra-RD-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250527214951345989000000-o.jpg&w=1200&output=jpg&q=80,"$819,000",Palm Springs,Single Family Home,For Sale,"3087 N Biskra RD, Palm Springs, CA 92262, CA",Discover this beautifully,Desert Park Estates; 1356 sqft
1163494722,3BR Single Family Home,https://bradschmett.com/listing-detail/1163494722/44825-Guadalupe-DR-Indian-Wells-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250527001040807042000000-o.jpg&w=1200&output=jpg&q=80,"$675,000",Indian Wells,Single Family Home,For Sale,"44825 Guadalupe DR, Indian Wells, CA 92210, CA",Be Inspired. Tucked Away ,Desert Horizons Country Club; 2413 sqft
1163468549,3BR Condo,https://bradschmett.com/listing-detail/1163468549/29161-Isleta-CT-Cathedral-City-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1163468549.jpg,"$309,900",Cathedral City,Condo,For Sale,"29161 Isleta CT, Cathedral City, CA 92234, CA",Now Reduced 50K!!!!!Fabul,Desert Princess (Condo) (33538); 1285 sqft
1163467768,Vacant Land in La Quinta,https://bradschmett.com/listing-detail/1163467768/1-Lot-1-Avenida-Herrera-La-Quinta-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1163467768.jpg,"$190,000",La Quinta,Vacant Land,For Sale,"1 Lot 1 Avenida Herrera, La Quinta, CA 92253, CA",Build your dream home or ,La Quinta Cove*
1163467767,Vacant Land in La Quinta,https://bradschmett.com/listing-detail/1163467767/0-LOT-2-Avenida-Herrera-La-Quinta-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1163467767.jpg,"$190,000",La Quinta,Vacant Land,For Sale,"0 LOT 2 Avenida Herrera, La Quinta, CA 92253, CA",Build your dream home or ,La Quinta Cove*
1163392619,3BR Single Family Home,https://bradschmett.com/listing-detail/1163392619/85358-Colnago-CT-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250523181323195325000000-o.jpg&w=1200&output=jpg&q=80,"$619,000",Indio,Single Family Home,For Sale,"85358 Colnago CT, Indio, CA 92203, CA",Now is a Great Time to Bu,Four Seasons At Terra Lago; 2491 sqft
1163402827,4BR Single Family Home,https://bradschmett.com/listing-detail/1163402827/42499-Aruba-CT-Indio-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1163402827.jpg,"$602,900",Indio,Single Family Home,For Sale,"42499 Aruba CT, Indio, CA 92201, CA",Redondo Gorgeous natural ,Northgate Crossings; 2204 sqft
1179586371,3BR Single Family Home,https://bradschmett.com/listing-detail/1179586371/29880-Amethyst-WAY-Cathedral-City-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1179586371.jpg,"$1,195,990",Cathedral City,Single Family Home,For Sale,"29880 Amethyst WAY, Cathedral City, CA 92262, CA",Located in the Prestigiou,Desert Resort Mgt; 2272 sqft
1174488403,Manufactured Home,https://bradschmett.com/listing-detail/1174488403/69801-Ramon-RD-266-Cathedral-City-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1174488403.jpg,"$99,999",Cathedral City,Manufactured Home,For Sale,"69801 Ramon RD #266, Cathedral City, CA 92234, CA",Where can you find a cond,Desert Shadows Rv Re
1163309267,Vacant Land in Coachella,https://bradschmett.com/listing-detail/1163309267/48267-Van-Buren-ST-Coachella-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20250522190139141397000000-o.jpg&w=1200&output=jpg&q=80,"$1,500,000",Coachella,Vacant Land,For Sale,"48267 Van Buren ST, Coachella, CA 92236, CA",,Aventine
1174488399,Vacant Land,https://bradschmett.com/listing-detail/1174488399/69801-Ramon-RD-270-Cathedral-City-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1174488399.jpg,"$70,000",Cathedral City,Vacant Land,For Sale,"69801 Ramon RD #270, Cathedral City, CA 92234, CA",Located on the highly des,Desert Shadows Rv Re
1174488402,1BR Manufactured Home,https://bradschmett.com/listing-detail/1174488402/69801-Ramon-RD-272-Cathedral-City-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1174488402.jpg,"$140,000",Cathedral City,Manufactured Home,For Sale,"69801 Ramon RD #272, Cathedral City, CA 92234, CA",This gorgeous Cottage is ,Desert Shadows Rv Re; 450 sqft
